"country","year","ccode","onset","pop","gdpen","Oil","ethfrac"
"USA",1945,2,0,140969,7.62599992752075,0,0.356950104236603
"USA",1946,2,0,141936,7.65399980545044,0,0.356950104236603
"USA",1947,2,0,142713,8.02499961853027,0,0.356950104236603
"USA",1948,2,0,145326,8.27000045776367,0,0.356950104236603
"USA",1949,2,0,147987,8.03999996185303,0,0.356950104236603
"USA",1950,2,0,152273,8.77200031280518,0,0.356950104236603
"USA",1951,2,0,155000,9.10900020599365,0,0.356950104236603
"USA",1952,2,0,157727,9.07400035858154,0,0.356950104236603
"USA",1953,2,0,160475,9.30000019073486,0,0.356950104236603
"USA",1954,2,0,163202,9.08899974822998,0,0.356950104236603
"USA",1955,2,0,165929,9.72299957275391,0,0.356950104236603
"USA",1956,2,0,168882,9.71199989318848,0,0.356950104236603
"USA",1957,2,0,171835,9.64299964904785,0,0.356950104236603
"USA",1958,2,0,174767,9.36999988555908,0,0.356950104236603
"USA",1959,2,0,177720,9.83899974822998,0,0.356950104236603
"USA",1960,2,0,180673,9.89500045776367,0,0.356950104236603
"USA",1961,2,0,183687,9.94600009918213,0,0.356950104236603
"USA",1962,2,0,186537,10.3579998016357,0,0.356950104236603
"USA",1963,2,0,189244,10.6420001983643,0,0.356950104236603
"USA",1964,2,0,191889,11.0719995498657,0,0.356950104236603
"USA",1965,2,0,194309,11.6490001678467,0,0.356950104236603
"USA",1966,2,0,196564,12.1639995574951,0,0.356950104236603
"USA",1967,2,0,198717,12.3179998397827,0,0.356950104236603
"USA",1968,2,0,200706,12.7229995727539,0,0.356950104236603
"USA",1969,2,0,202675,12.9750003814697,0,0.356950104236603
"USA",1970,2,0,205052,12.9630002975464,0,0.356950104236603
"USA",1971,2,0,207661,13.2329998016357,0,0.356950104236603
"USA",1972,2,0,209896,13.7469997406006,0,0.356950104236603
"USA",1973,2,0,211909,14.378999710083,0,0.356950104236603
"USA",1974,2,0,213854,14.0780000686646,0,0.356950104236603
"USA",1975,2,0,215973,13.6820001602173,0,0.356950104236603
"USA",1976,2,0,218035,14.2709999084473,0,0.356950104236603
"USA",1977,2,0,220239,14.8319997787476,0,0.356950104236603
"USA",1978,2,0,222585,15.4399995803833,0,0.356950104236603
"USA",1979,2,0,225055,15.6370000839233,0,0.356950104236603
"USA",1980,2,0,227757,15.2950000762939,0,0.356950104236603
"USA",1981,2,0,230138,15.5019998550415,0,0.356950104236603
"USA",1982,2,0,232520,14.8970003128052,0,0.356950104236603
"USA",1983,2,0,234799,15.289999961853,0,0.356950104236603
"USA",1984,2,0,237001,16.2549991607666,0,0.356950104236603
"USA",1985,2,0,239279,16.5699996948242,0,0.356950104236603
"USA",1986,2,0,241625,16.8479995727539,0,0.356950104236603
"USA",1987,2,0,243942,17.1860008239746,0,0.356950104236603
"USA",1988,2,0,246307,17.7099990844727,0,0.356950104236603
"USA",1989,2,0,248231,18.0949993133545,0,0.356950104236603
"USA",1990,2,0,250372,18.0540008544922,0,0.356950104236603
"USA",1991,2,0,252688,17.5939998626709,0,0.356950104236603
"USA",1992,2,0,255000,17.9449996948242,0,0.356950104236603
"USA",1993,2,0,257752.984375,18.2025527954102,0,0.356950104236603
"USA",1994,2,0,260292,18.703332901001,0,0.356950104236603
"USA",1995,2,0,262761,18.9567089080811,0,0.356950104236603
"USA",1996,2,0,265179,19.3862571716309,0,0.356950104236603
"USA",1997,2,0,267636,19.994987487793,0,0.356950104236603
"USA",1998,2,0,270029,20.6132545471191,0,0.356950104236603
"USA",1999,2,0,NA,21.0992527008057,0,0.356950104236603
"CANADA",1945,20,0,12394,5.18800020217896,0,0.754994034767151
"CANADA",1946,20,0,12622,5.3600001335144,0,0.754994034767151
"CANADA",1947,20,0,12888,5.53200006484985,0,0.754994034767151
"CANADA",1948,20,0,13167,5.73000001907349,0,0.754994034767151
"CANADA",1949,20,0,13475,5.74499988555908,0,0.754994034767151
"CANADA",1950,20,0,13737,6.38000011444092,0,0.754994034767151
"CANADA",1951,20,0,14138,6.51100015640259,0,0.754994034767151
"CANADA",1952,20,0,14537,6.77899980545044,0,0.754994034767151
"CANADA",1953,20,0,14937,6.90100002288818,0,0.754994034767151
"CANADA",1954,20,0,15336,6.5789999961853,0,0.754994034767151
"CANADA",1955,20,0,15735,6.97800016403198,0,0.754994034767151
"CANADA",1956,20,0,16170,7.43499994277954,0,0.754994034767151
"CANADA",1957,20,0,16605,7.34100008010864,0,0.754994034767151
"CANADA",1958,20,0,17040,7.19399976730347,0,0.754994034767151
"CANADA",1959,20,0,17475,7.30399990081787,0,0.754994034767151
"CANADA",1960,20,0,17910,7.25799989700317,0,0.754994034767151
"CANADA",1961,20,0,18270,7.26100015640259,0,0.754994034767151
"CANADA",1962,20,0,18614,7.60500001907349,0,0.754994034767151
"CANADA",1963,20,0,18963,7.87599992752075,0,0.754994034767151
"CANADA",1964,20,0,19326,8.24400043487549,0,0.754994034767151
"CANADA",1965,20,0,19678,8.66399955749512,0,0.754994034767151
"CANADA",1966,20,0,20049,9.0930004119873,0,0.754994034767151
"CANADA",1967,20,0,20411,9.23099994659424,0,0.754994034767151
"CANADA",1968,20,0,20744,9.58199977874756,0,0.754994034767151
"CANADA",1969,20,0,21028,9.97500038146973,0,0.754994034767151
"CANADA",1970,20,0,21324,10.1239995956421,0,0.754994034767151
"CANADA",1971,20,0,21592,10.5989999771118,0,0.754994034767151
"CANADA",1972,20,0,21822,11.125,0,0.754994034767151
"CANADA",1973,20,0,22072,11.8540000915527,0,0.754994034767151
"CANADA",1974,20,0,22364,12.2250003814697,0,0.754994034767151
"CANADA",1975,20,0,22697,12.2869997024536,0,0.754994034767151
"CANADA",1976,20,0,22993,12.9289999008179,0,0.754994034767151
"CANADA",1977,20,0,23273,13.1840000152588,0,0.754994034767151
"CANADA",1978,20,0,23517,13.6309995651245,0,0.754994034767151
"CANADA",1979,20,0,23747,14.1140003204346,0,0.754994034767151
"CANADA",1980,20,0,24043,14.1330003738403,0,0.754994034767151
"CANADA",1981,20,0,24342,14.5550003051758,0,0.754994034767151
"CANADA",1982,20,0,24583,13.7399997711182,0,0.754994034767151
"CANADA",1983,20,0,24787,14.1049995422363,0,0.754994034767151
"CANADA",1984,20,0,24978,14.9540004730225,0,0.754994034767151
"CANADA",1985,20,0,25165,15.58899974823,0,0.754994034767151
"CANADA",1986,20,0,25353,16.0289993286133,0,0.754994034767151
"CANADA",1987,20,0,25625,16.6019992828369,0,0.754994034767151
"CANADA",1988,20,0,25950,17.257999420166,0,0.754994034767151
"CANADA",1989,20,0,26219,17.5240001678467,0,0.754994034767151
"CANADA",1990,20,0,26522,17.1730003356934,0,0.754994034767151
"CANADA",1991,20,0,27300,16.3680000305176,0,0.754994034767151
"CANADA",1992,20,0,27445,16.3619995117188,0,0.754994034767151
"CANADA",1993,20,0,28947,16.5563831329346,0,0.754994034767151
"CANADA",1994,20,0,29256,17.1733646392822,0,0.754994034767151
"CANADA",1995,20,0,29615,17.4983539581299,0,0.754994034767151
"CANADA",1996,20,0,29969.19921875,17.575569152832,0,0.754994034767151
"CANADA",1997,20,0,30286.599609375,18.154146194458,0,0.754994034767151
"CANADA",1998,20,0,30585.990234375,18.5925369262695,0,0.754994034767151
"CANADA",1999,20,0,NA,19.2906246185303,0,0.754994034767151
"CUBA",1945,40,0,4932,NA,0,0.0357236266136169
"CUBA",1946,40,0,5039,2.12700009346008,0,0.0357236266136169
"CUBA",1947,40,0,5152,2.13599991798401,0,0.0357236266136169
"CUBA",1948,40,0,5287,2.05100011825562,0,0.0357236266136169
"CUBA",1949,40,0,5399,2.37199997901917,0,0.0357236266136169
"CUBA",1950,40,0,5516,2.44300007820129,0,0.0357236266136169
"CUBA",1951,40,0,5638,2.48099994659424,0,0.0357236266136169
"CUBA",1952,40,0,5759,2.51399993896484,0,0.0357236266136169
"CUBA",1953,40,0,6129,2.44300007820129,0,0.0357236266136169
"CUBA",1954,40,0,6254,2.40100002288818,0,0.0357236266136169
"CUBA",1955,40,0,6381,2.46499991416931,0,0.0357236266136169
"CUBA",1956,40,0,6513,2.52699995040894,0,0.0357236266136169
"CUBA",1957,40,0,6641,2.6949999332428,0,0.0357236266136169
"CUBA",1958,40,1,6763,2.70799994468689,0,0.0357236266136169
"CUBA",1959,40,0,6901,2.77500009536743,0,0.0357236266136169
"CUBA",1960,40,0,7027,2.82100009918213,0,0.0357236266136169
"CUBA",1961,40,0,7134,2.90100002288818,0,0.0357236266136169
"CUBA",1962,40,0,7254,3.03500008583069,0,0.0357236266136169
"CUBA",1963,40,0,7415,2.92199993133545,0,0.0357236266136169
"CUBA",1964,40,0,7612,2.99799990653992,0,0.0357236266136169
"CUBA",1965,40,0,7810,2.98900008201599,0,0.0357236266136169
"CUBA",1966,40,0,7985,3.06900000572205,0,0.0357236266136169
"CUBA",1967,40,0,8139,3.11500000953674,0,0.0357236266136169
"CUBA",1968,40,0,8284,3.12700009346008,0,0.0357236266136169
"CUBA",1969,40,0,8421,3.24200010299683,0,0.0357236266136169
"CUBA",1970,40,0,8551,3.30800008773804,0,0.0357236266136169
"CUBA",1971,40,0,8692,3.20600008964539,0,0.0357236266136169
"CUBA",1972,40,0,8862,3.23799991607666,0,0.0357236266136169
"CUBA",1973,40,0,9036,3.3050000667572,0,0.0357236266136169
"CUBA",1974,40,0,9194,3.31200003623962,0,0.0357236266136169
"CUBA",1975,40,0,9299,3.5239999294281,0,0.0357236266136169
"CUBA",1976,40,0,9430,3.3840000629425,0,0.0357236266136169
"CUBA",1977,40,0,9547,3.60599994659424,0,0.0357236266136169
"CUBA",1978,40,0,9644,3.64499998092651,0,0.0357236266136169
"CUBA",1979,40,0,9701,3.68799996376038,0,0.0357236266136169
"CUBA",1980,40,0,9734,3.79399991035461,0,0.0357236266136169
"CUBA",1981,40,0,9774,3.88599991798401,0,0.0357236266136169
"CUBA",1982,40,0,9801,3.84100008010864,0,0.0357236266136169
"CUBA",1983,40,0,9897,3.80800008773804,0,0.0357236266136169
"CUBA",1984,40,0,9994,3.90899991989136,0,0.0357236266136169
"CUBA",1985,40,0,10098,3.83299994468689,0,0.0357236266136169
"CUBA",1986,40,0,10199,3.91300010681152,0,0.0357236266136169
"CUBA",1987,40,0,10301,3.90000009536743,0,0.0357236266136169
"CUBA",1988,40,0,10412,3.99000000953674,0,0.0357236266136169
"CUBA",1989,40,0,10523,4.05900001525879,0,0.0357236266136169
"CUBA",1990,40,0,10634,3.98000001907349,0,0.0357236266136169
"CUBA",1991,40,0,10736,3.98600006103516,0,0.0357236266136169
"CUBA",1992,40,0,10810,NA,0,0.0357236266136169
"CUBA",1993,40,0,10869,NA,0,0.0357236266136169
"CUBA",1994,40,0,10916,NA,0,0.0357236266136169
"CUBA",1995,40,0,10964,NA,0,0.0357236266136169
"CUBA",1996,40,0,11019,NA,0,0.0357236266136169
"CUBA",1997,40,0,11059,NA,0,0.0357236266136169
"CUBA",1998,40,0,11103.2099609375,NA,0,0.0357236266136169
"CUBA",1999,40,0,NA,NA,0,0.0357236266136169
"HAITI",1945,41,0,2928,NA,0,0.0135912299156189
"HAITI",1946,41,0,2960,0.764999985694885,0,0.0135912299156189
"HAITI",1947,41,0,3024,0.764999985694885,0,0.0135912299156189
"HAITI",1948,41,0,3060,0.767000019550323,0,0.0135912299156189
"HAITI",1949,41,0,3097,0.859000027179718,0,0.0135912299156189
"HAITI",1950,41,0,3149,0.856000006198883,0,0.0135912299156189
"HAITI",1951,41,0,3188,0.861000001430511,0,0.0135912299156189
"HAITI",1952,41,0,3251,0.819999992847443,0,0.0135912299156189
"HAITI",1953,41,0,3302,0.892000019550323,0,0.0135912299156189
"HAITI",1954,41,0,3354,0.866999983787537,0,0.0135912299156189
"HAITI",1955,41,0,3407,0.919000029563904,0,0.0135912299156189
"HAITI",1956,41,0,3460,0.898000001907349,0,0.0135912299156189
"HAITI",1957,41,0,3514,0.888999998569489,0,0.0135912299156189
"HAITI",1958,41,0,3568,0.919000029563904,0,0.0135912299156189
"HAITI",1959,41,0,3623,0.929000020027161,0,0.0135912299156189
"HAITI",1960,41,0,3857,0.924000024795532,0,0.0135912299156189
"HAITI",1961,41,0,3923,0.879000008106232,0,0.0135912299156189
"HAITI",1962,41,0,3990,0.907999992370605,0,0.0135912299156189
"HAITI",1963,41,0,4058,0.888999998569489,0,0.0135912299156189
"HAITI",1964,41,0,4127,0.878000020980835,0,0.0135912299156189
"HAITI",1965,41,0,4197,0.893999993801117,0,0.0135912299156189
"HAITI",1966,41,0,4256,0.892000019550323,0,0.0135912299156189
"HAITI",1967,41,0,4316,0.837000012397766,0,0.0135912299156189
"HAITI",1968,41,0,4377,0.83899998664856,0,0.0135912299156189
"HAITI",1969,41,0,4437,0.848999977111816,0,0.0135912299156189
"HAITI",1970,41,0,4535,0.833999991416931,0,0.0135912299156189
"HAITI",1971,41,0,4598,0.893999993801117,0,0.0135912299156189
"HAITI",1972,41,0,4677,0.882000029087067,0,0.0135912299156189
"HAITI",1973,41,0,4757,0.856000006198883,0,0.0135912299156189
"HAITI",1974,41,0,4838,0.883000016212463,0,0.0135912299156189
"HAITI",1975,41,0,4920,0.842999994754791,0,0.0135912299156189
"HAITI",1976,41,0,5003,0.91100001335144,0,0.0135912299156189
"HAITI",1977,41,0,5087,0.920000016689301,0,0.0135912299156189
"HAITI",1978,41,0,5173,0.943000018596649,0,0.0135912299156189
"HAITI",1979,41,0,5261,0.966000020503998,0,0.0135912299156189
"HAITI",1980,41,0,5353,1.03299999237061,0,0.0135912299156189
"HAITI",1981,41,0,5448,1.00999999046326,0,0.0135912299156189
"HAITI",1982,41,0,5546,0.933000028133392,0,0.0135912299156189
"HAITI",1983,41,0,5648,0.926999986171722,0,0.0135912299156189
"HAITI",1984,41,0,5754,0.90200001001358,0,0.0135912299156189
"HAITI",1985,41,0,5865,0.91100001335144,0,0.0135912299156189
"HAITI",1986,41,0,5980,0.90200001001358,0,0.0135912299156189
"HAITI",1987,41,0,6099,0.882000029087067,0,0.0135912299156189
"HAITI",1988,41,0,6221,0.848999977111816,0,0.0135912299156189
"HAITI",1989,41,0,6346,0.833999991416931,0,0.0135912299156189
"HAITI",1990,41,0,6486,0.851442277431488,0,0.0135912299156189
"HAITI",1991,41,1,6625,0.835530042648315,0,0.0135912299156189
"HAITI",1992,41,0,6760,0.711438834667206,0,0.0135912299156189
"HAITI",1993,41,0,6860.56005859375,0.680100321769714,0,0.0135912299156189
"HAITI",1994,41,0,7009.0400390625,0.610525012016296,0,0.0135912299156189
"HAITI",1995,41,0,7168,0.623454630374908,0,0.0135912299156189
"HAITI",1996,41,0,7336,0.625609040260315,0,0.0135912299156189
"HAITI",1997,41,0,7492,0.621128499507904,0,0.0135912299156189
"HAITI",1998,41,0,7634.669921875,0.627281606197357,0,0.0135912299156189
"HAITI",1999,41,0,NA,0.628265082836151,0,0.0135912299156189
"DOMINICAN REP.",1945,42,0,1889,NA,0,0.0369887948036194
"DOMINICAN REP.",1946,42,0,1935,0.667999982833862,0,0.0369887948036194
"DOMINICAN REP.",1947,42,0,1982,0.731000006198883,0,0.0369887948036194
"DOMINICAN REP.",1948,42,0,2036,0.782000005245209,0,0.0369887948036194
"DOMINICAN REP.",1949,42,0,2095,0.91100001335144,0,0.0369887948036194
"DOMINICAN REP.",1950,42,0,2435,0.949000000953674,0,0.0369887948036194
"DOMINICAN REP.",1951,42,0,2514,1.06500005722046,0,0.0369887948036194
"DOMINICAN REP.",1952,42,0,2594,1.06500005722046,0,0.0369887948036194
"DOMINICAN REP.",1953,42,0,2674,1.02400004863739,0,0.0369887948036194
"DOMINICAN REP.",1954,42,0,2753,1.05900001525879,0,0.0369887948036194
"DOMINICAN REP.",1955,42,0,2833,1.08200001716614,0,0.0369887948036194
"DOMINICAN REP.",1956,42,0,2939,1.15499997138977,0,0.0369887948036194
"DOMINICAN REP.",1957,42,0,3044,1.19700002670288,0,0.0369887948036194
"DOMINICAN REP.",1958,42,0,3149,1.22300004959106,0,0.0369887948036194
"DOMINICAN REP.",1959,42,0,3254,1.16299998760223,0,0.0369887948036194
"DOMINICAN REP.",1960,42,0,3325,1.19500005245209,0,0.0369887948036194
"DOMINICAN REP.",1961,42,0,3421,1.14300000667572,0,0.0369887948036194
"DOMINICAN REP.",1962,42,0,3520,1.35399997234344,0,0.0369887948036194
"DOMINICAN REP.",1963,42,0,3622,1.43900001049042,0,0.0369887948036194
"DOMINICAN REP.",1964,42,0,3727,1.50399994850159,0,0.0369887948036194
"DOMINICAN REP.",1965,42,1,3835,1.27100002765656,0,0.0369887948036194
"DOMINICAN REP.",1966,42,0,3945,1.41400003433228,0,0.0369887948036194
"DOMINICAN REP.",1967,42,0,4060,1.39600002765656,0,0.0369887948036194
"DOMINICAN REP.",1968,42,0,4178,1.36899995803833,0,0.0369887948036194
"DOMINICAN REP.",1969,42,0,4298,1.46399998664856,0,0.0369887948036194
"DOMINICAN REP.",1970,42,0,4423,1.53600001335144,0,0.0369887948036194
"DOMINICAN REP.",1971,42,0,4548,1.65199995040894,0,0.0369887948036194
"DOMINICAN REP.",1972,42,0,4672,1.79200005531311,0,0.0369887948036194
"DOMINICAN REP.",1973,42,0,4797,1.91600000858307,0,0.0369887948036194
"DOMINICAN REP.",1974,42,0,4922,2.0789999961853,0,0.0369887948036194
"DOMINICAN REP.",1975,42,0,5048,1.96099996566772,0,0.0369887948036194
"DOMINICAN REP.",1976,42,0,5175,2.05699992179871,0,0.0369887948036194
"DOMINICAN REP.",1977,42,0,5301,2.09800004959106,0,0.0369887948036194
"DOMINICAN REP.",1978,42,0,5429,2.09200000762939,0,0.0369887948036194
"DOMINICAN REP.",1979,42,0,5561,2.10199999809265,0,0.0369887948036194
"DOMINICAN REP.",1980,42,0,5697,2.34299993515015,0,0.0369887948036194
"DOMINICAN REP.",1981,42,0,5837,2.28500008583069,0,0.0369887948036194
"DOMINICAN REP.",1982,42,0,5982,2.25600004196167,0,0.0369887948036194
"DOMINICAN REP.",1983,42,0,6129,2.28299999237061,0,0.0369887948036194
"DOMINICAN REP.",1984,42,0,6275,2.15700006484985,0,0.0369887948036194
"DOMINICAN REP.",1985,42,0,6416,2.11100006103516,0,0.0369887948036194
"DOMINICAN REP.",1986,42,0,6554,2.16000008583069,0,0.0369887948036194
"DOMINICAN REP.",1987,42,0,6688,2.23099994659424,0,0.0369887948036194
"DOMINICAN REP.",1988,42,0,6820,2.30699992179871,0,0.0369887948036194
"DOMINICAN REP.",1989,42,0,6948,2.4300000667572,0,0.0369887948036194
"DOMINICAN REP.",1990,42,0,7074,2.16599988937378,0,0.0369887948036194
"DOMINICAN REP.",1991,42,0,7197,2.11100006103516,0,0.0369887948036194
"DOMINICAN REP.",1992,42,0,7321,2.25,0,0.0369887948036194
"DOMINICAN REP.",1993,42,0,7545.18017578125,2.27396559715271,0,0.0369887948036194
"DOMINICAN REP.",1994,42,0,7685.47998046875,2.32625865936279,0,0.0369887948036194
"DOMINICAN REP.",1995,42,0,7823,2.39618897438049,0,0.0369887948036194
"DOMINICAN REP.",1996,42,0,7963.580078125,2.52457714080811,0,0.0369887948036194
"DOMINICAN REP.",1997,42,0,8107.2900390625,2.68348741531372,0,0.0369887948036194
"DOMINICAN REP.",1998,42,0,8254.2001953125,2.82877206802368,0,0.0369887948036194
"DOMINICAN REP.",1999,42,0,NA,3.00888824462891,0,0.0369887948036194
"JAMAICA",1962,51,0,1669,1.80999994277954,0,0.0457666516304016
"JAMAICA",1963,51,0,1692,1.80900001525879,0,0.0457666516304016
"JAMAICA",1964,51,0,1716,1.98000001907349,0,0.0457666516304016
"JAMAICA",1965,51,0,1741,2.10400009155273,0,0.0457666516304016
"JAMAICA",1966,51,0,1766,2.17899990081787,0,0.0457666516304016
"JAMAICA",1967,51,0,1791,2.23399996757507,0,0.0457666516304016
"JAMAICA",1968,51,0,1816,2.49699997901917,0,0.0457666516304016
"JAMAICA",1969,51,0,1843,2.60400009155273,0,0.0457666516304016
"JAMAICA",1970,51,0,1869,2.64499998092651,0,0.0457666516304016
"JAMAICA",1971,51,0,1896,2.72399997711182,0,0.0457666516304016
"JAMAICA",1972,51,0,1925,3.09899997711182,0,0.0457666516304016
"JAMAICA",1973,51,0,1955,2.83800005912781,0,0.0457666516304016
"JAMAICA",1974,51,0,1985,2.92199993133545,0,0.0457666516304016
"JAMAICA",1975,51,0,2013,2.91599988937378,0,0.0457666516304016
"JAMAICA",1976,51,0,2039,2.78699994087219,0,0.0457666516304016
"JAMAICA",1977,51,0,2063,2.71900010108948,0,0.0457666516304016
"JAMAICA",1978,51,0,2086,2.6010000705719,0,0.0457666516304016
"JAMAICA",1979,51,0,2109,2.50799989700317,0,0.0457666516304016
"JAMAICA",1980,51,0,2133,2.36199998855591,0,0.0457666516304016
"JAMAICA",1981,51,0,2158,2.3659999370575,0,0.0457666516304016
"JAMAICA",1982,51,0,2185,2.38899993896484,0,0.0457666516304016
"JAMAICA",1983,51,0,2211,2.39499998092651,0,0.0457666516304016
"JAMAICA",1984,51,0,2236,2.35400009155273,0,0.0457666516304016
"JAMAICA",1985,51,0,2260,2.21499991416931,0,0.0457666516304016
"JAMAICA",1986,51,0,2282,2.21799993515015,0,0.0457666516304016
"JAMAICA",1987,51,0,2302,2.30800008773804,0,0.0457666516304016
"JAMAICA",1988,51,0,2321,2.44300007820129,0,0.0457666516304016
"JAMAICA",1989,51,0,2339,2.53299999237061,0,0.0457666516304016
"JAMAICA",1990,51,0,2356,2.54500007629395,0,0.0457666516304016
"JAMAICA",1991,51,0,2376,2.44000005722046,0,0.0457666516304016
"JAMAICA",1992,51,0,2470,2.45457005500793,0,0.0457666516304016
"JAMAICA",1993,51,0,2471.60009765625,2.46597695350647,0,0.0457666516304016
"JAMAICA",1994,51,0,2496,2.49298238754272,0,0.0457666516304016
"JAMAICA",1995,51,0,2522.10009765625,2.48549818992615,0,0.0457666516304016
"JAMAICA",1996,51,0,2538,2.4386739730835,0,0.0457666516304016
"JAMAICA",1997,51,0,2554,2.37438631057739,0,0.0457666516304016
"JAMAICA",1998,51,0,2576.65991210938,2.34198307991028,0,0.0457666516304016
"JAMAICA",1999,51,0,NA,2.31283807754517,0,0.0457666516304016
"TRINIDAD & TOBAGO",1962,52,0,838,6.0019998550415,1,0.558431506156921
"TRINIDAD & TOBAGO",1963,52,0,859,6.38500022888184,1,0.558431506156921
"TRINIDAD & TOBAGO",1964,52,0,884,6.64300012588501,1,0.558431506156921
"TRINIDAD & TOBAGO",1965,52,0,906,6.42799997329712,1,0.558431506156921
"TRINIDAD & TOBAGO",1966,52,0,925,6.47200012207031,1,0.558431506156921
"TRINIDAD & TOBAGO",1967,52,0,939,6.55299997329712,1,0.558431506156921
"TRINIDAD & TOBAGO",1968,52,0,949,6.18599987030029,1,0.558431506156921
"TRINIDAD & TOBAGO",1969,52,0,956,7.09200000762939,1,0.558431506156921
"TRINIDAD & TOBAGO",1970,52,0,971,6.79500007629395,1,0.558431506156921
"TRINIDAD & TOBAGO",1971,52,0,981,7.34899997711182,1,0.558431506156921
"TRINIDAD & TOBAGO",1972,52,0,989,7.55999994277954,1,0.558431506156921
"TRINIDAD & TOBAGO",1973,52,0,995,7.67000007629395,1,0.558431506156921
"TRINIDAD & TOBAGO",1974,52,0,1003,7.91800022125244,1,0.558431506156921
"TRINIDAD & TOBAGO",1975,52,0,1012,7.98999977111816,1,0.558431506156921
"TRINIDAD & TOBAGO",1976,52,0,1023,8.77499961853027,1,0.558431506156921
"TRINIDAD & TOBAGO",1977,52,0,1037,9.38700008392334,1,0.558431506156921
"TRINIDAD & TOBAGO",1978,52,0,1051,10.2489995956421,1,0.558431506156921
"TRINIDAD & TOBAGO",1979,52,0,1067,10.8020000457764,1,0.558431506156921
"TRINIDAD & TOBAGO",1980,52,0,1082,11.2620000839233,1,0.558431506156921
"TRINIDAD & TOBAGO",1981,52,0,1097,11.7379999160767,1,0.558431506156921
"TRINIDAD & TOBAGO",1982,52,0,1113,11.3680000305176,1,0.558431506156921
"TRINIDAD & TOBAGO",1983,52,0,1129,10.4329996109009,1,0.558431506156921
"TRINIDAD & TOBAGO",1984,52,0,1144,8.27299976348877,1,0.558431506156921
"TRINIDAD & TOBAGO",1985,52,0,1160,9.70100021362305,1,0.558431506156921
"TRINIDAD & TOBAGO",1986,52,0,1176,9.63700008392334,1,0.558431506156921
"TRINIDAD & TOBAGO",1987,52,0,1191,8.63000011444092,1,0.558431506156921
"TRINIDAD & TOBAGO",1988,52,0,1206,8.08500003814697,1,0.558431506156921
"TRINIDAD & TOBAGO",1989,52,0,1221,7.81799983978271,1,0.558431506156921
"TRINIDAD & TOBAGO",1990,52,0,1236,7.76399993896484,1,0.558431506156921
"TRINIDAD & TOBAGO",1991,52,0,1253,8.24100017547607,1,0.558431506156921
"TRINIDAD & TOBAGO",1992,52,0,1260,8.04065799713135,1,0.558431506156921
"TRINIDAD & TOBAGO",1993,52,0,1265.0400390625,7.86686754226685,1,0.558431506156921
"TRINIDAD & TOBAGO",1994,52,0,1275.75,8.09164714813232,1,0.558431506156921
"TRINIDAD & TOBAGO",1995,52,0,1287,8.35506916046143,1,0.558431506156921
"TRINIDAD & TOBAGO",1996,52,0,1297,8.61920642852783,1,0.558431506156921
"TRINIDAD & TOBAGO",1997,52,0,1307.30004882812,8.83430290222168,1,0.558431506156921
"TRINIDAD & TOBAGO",1998,52,0,1317.09997558594,9.2021598815918,1,0.558431506156921
"TRINIDAD & TOBAGO",1999,52,0,NA,9.76655578613281,1,0.558431506156921
"MEXICO",1945,70,0,22576,1.83500003814697,0,0.305108189582825
"MEXICO",1946,70,0,23182,1.94200003147125,0,0.305108189582825
"MEXICO",1947,70,0,23810,2.05800008773804,0,0.305108189582825
"MEXICO",1948,70,0,24460,2.04099988937378,0,0.305108189582825
"MEXICO",1949,70,0,25132,2.125,0,0.305108189582825
"MEXICO",1950,70,0,27725,2.19799995422363,0,0.305108189582825
"MEXICO",1951,70,0,28649,2.33899998664856,0,0.305108189582825
"MEXICO",1952,70,0,29572,2.33599996566772,0,0.305108189582825
"MEXICO",1953,70,0,30496,2.23699998855591,0,0.305108189582825
"MEXICO",1954,70,0,31419,2.3970000743866,0,0.305108189582825
"MEXICO",1955,70,0,32348,2.51399993896484,0,0.305108189582825
"MEXICO",1956,70,0,33483,2.58999991416931,0,0.305108189582825
"MEXICO",1957,70,0,34617,2.71099996566772,0,0.305108189582825
"MEXICO",1958,70,0,35757,2.75099992752075,0,0.305108189582825
"MEXICO",1959,70,0,36891,2.7260000705719,0,0.305108189582825
"MEXICO",1960,70,0,38227,2.83599996566772,0,0.305108189582825
"MEXICO",1961,70,0,39472,2.86400008201599,0,0.305108189582825
"MEXICO",1962,70,0,40754,2.8970000743866,0,0.305108189582825
"MEXICO",1963,70,0,42074,3.01900005340576,0,0.305108189582825
"MEXICO",1964,70,0,43446,3.25799989700317,0,0.305108189582825
"MEXICO",1965,70,0,44854,3.3510000705719,0,0.305108189582825
"MEXICO",1966,70,0,46337,3.46700000762939,0,0.305108189582825
"MEXICO",1967,70,0,47868,3.58200001716614,0,0.305108189582825
"MEXICO",1968,70,0,49451,3.76600003242493,0,0.305108189582825
"MEXICO",1969,70,0,51081,3.84599995613098,0,0.305108189582825
"MEXICO",1970,70,0,52770,3.98699998855591,0,0.305108189582825
"MEXICO",1971,70,0,51982,4.21299982070923,0,0.305108189582825
"MEXICO",1972,70,0,53690,4.40399980545044,0,0.305108189582825
"MEXICO",1973,70,0,55429,4.60900020599365,0,0.305108189582825
"MEXICO",1974,70,0,57165,4.78200006484985,0,0.305108189582825
"MEXICO",1975,70,0,58876,4.92799997329712,0,0.305108189582825
"MEXICO",1976,70,0,60560,4.97300004959106,0,0.305108189582825
